symbol,base,quote,exchange,type,active
FOLKS/USDT,FOLKS,USDT,kucoin,spot,True
CC/USDT,CC,USDT,kucoin,spot,True
EQTY/USDT,EQTY,USDT,kucoin,spot,True
ELIZAOS/USDT,ELIZAOS,USDT,kucoin,spot,True
APR/USDT,APR,USDT,kucoin,spot,True
JCT/USDT,JCT,USDT,kucoin,spot,True
ALLO/USDT,ALLO,USDT,kucoin,spot,True
BMB/USDT,BMB,USDT,kucoin,spot,True
PLANCK/USDT,PLANCK,USDT,kucoin,spot,True
PLAYSOLANA/USDT,PLAYSOLANA,USDT,kucoin,spot,True
PUNDIAI/USDT,PUNDIAI,USDT,kucoin,spot,True
SUT/USDT,SUT,USDT,kucoin,spot,True
BOB/USDT,BOB,USDT,kucoin,spot,True
PLAY/USDT,PLAY,USDT,kucoin,spot,True
DIGI/USDT,DIGI,USDT,kucoin,spot,True
MON/USDT,MON,USDT,kucoin,spot,True
IRYS/USDT,IRYS,USDT,kucoin,spot,True
USDG/USDT,USDG,USDT,kucoin,spot,True
BTC/USDG,BTC,USDG,kucoin,spot,True
TEN/USDT,TEN,USDT,kucoin,spot,True
BEST/USDT,BEST,USDT,kucoin,spot,True
SEEK/USDT,SEEK,USDT,kucoin,spot,True
STABLE/USDT,STABLE,USDT,kucoin,spot,True
NIGHT/USDT,NIGHT,USDT,kucoin,spot,True
WET/USDT,WET,USDT,kucoin,spot,True
ADI/USDT,ADI,USDT,kucoin,spot,True
KYO/USDT,KYO,USDT,kucoin,spot,True
US/USDT,US,USDT,kucoin,spot,True
CYS/USDT,CYS,USDT,kucoin,spot,True
UDS/USDT,UDS,USDT,kucoin,spot,True
THQ/USDT,THQ,USDT,kucoin,spot,True
IR/USDT,IR,USDT,kucoin,spot,True
SCOR/USDT,SCOR,USDT,kucoin,spot,True
VOOI/USDT,VOOI,USDT,kucoin,spot,True
ZKP/USDT,ZKP,USDT,kucoin,spot,True
MIN/USDT,MIN,USDT,kucoin,spot,True
ZIG/USDT,ZIG,USDT,kucoin,spot,True
HLS/USDT,HLS,USDT,kucoin,spot,True
TTD/USDT,TTD,USDT,kucoin,spot,True
LIT/USDT,LIT,USDT,kucoin,spot,True
BTG/USDT,BTG,USDT,kucoin,spot,True
ESIM/USDT,ESIM,USDT,kucoin,spot,True
BREV/USDT,BREV,USDT,kucoin,spot,True
RAIN/USDT,RAIN,USDT,kucoin,spot,True
ZTC/USDT,ZTC,USDT,kucoin,spot,True
DN/USDT,DN,USDT,kucoin,spot,True
BNRENSHENG/USDT,BNRENSHENG,USDT,kucoin,spot,True
CAI/USDT,CAI,USDT,kucoin,spot,True
SIGHT/USDT,SIGHT,USDT,kucoin,spot,True
FUN/USDT,FUN,USDT,kucoin,spot,True
FOGO/USDT,FOGO,USDT,kucoin,spot,True
ULTIMA/USDT,ULTIMA,USDT,kucoin,spot,True
ELSA/USDT,ELSA,USDT,kucoin,spot,True
ACU/USDT,ACU,USDT,kucoin,spot,True
SKR/USDT,SKR,USDT,kucoin,spot,True
GWEI/USDT,GWEI,USDT,kucoin,spot,True
FIGHT/USDT,FIGHT,USDT,kucoin,spot,True
SENT/USDT,SENT,USDT,kucoin,spot,True
IMU/USDT,IMU,USDT,kucoin,spot,True
SPACE/USDT,SPACE,USDT,kucoin,spot,True
SPACE/USD1,SPACE,USD1,kucoin,spot,True
PYBOBO/USDT,PYBOBO,USDT,kucoin,spot,True
BIRB/USDT,BIRB,USDT,kucoin,spot,True
KIN/USDT,KIN,USDT,kucoin,spot,True
ZAMA/USDT,ZAMA,USDT,kucoin,spot,True
PVT/USDT,PVT,USDT,kucoin,spot,True
INX/USDT,INX,USDT,kucoin,spot,True
TRIA/USDT,TRIA,USDT,kucoin,spot,True
WARD/USDT,WARD,USDT,kucoin,spot,True
RNBW/USDT,RNBW,USDT,kucoin,spot,True
MOVA/USDT,MOVA,USDT,kucoin,spot,True
9BIT/USDT,9BIT,USDT,kucoin,spot,True
FRAX/USDT,FRAX,USDT,kucoin,spot,True
UP/USDT,UP,USDT,kucoin,spot,True
ESP/USDT,ESP,USDT,kucoin,spot,True
AZTEC/USDT,AZTEC,USDT,kucoin,spot,True
BNKR/USDT,BNKR,USDT,kucoin,spot,True
CRTR/USDT,CRTR,USDT,kucoin,spot,True
ROBO/USDT,ROBO,USDT,kucoin,spot,True
IDOS/USDT,IDOS,USDT,kucoin,spot,True
NOON/USDT,NOON,USDT,kucoin,spot,True
GF/USDT,GF,USDT,kucoin,spot,True
NEXI/USDT,NEXI,USDT,kucoin,spot,True
MANTRA/USDT,MANTRA,USDT,kucoin,spot,True
MANTRA/BTC,MANTRA,BTC,kucoin,spot,True
SN3/USDT,SN3,USDT,kucoin,spot,True
KAT/USDT,KAT,USDT,kucoin,spot,True
XAUM/USDT,XAUM,USDT,kucoin,spot,True
ION/USDT,ION,USDT,kucoin,spot,True
PRL/USDT,PRL,USDT,kucoin,spot,True
WL/USDT,WL,USDT,kucoin,spot,True
BASED/USDT,BASED,USDT,kucoin,spot,True
EDGE/USDT,EDGE,USDT,kucoin,spot,True
MEZO/USDT,MEZO,USDT,kucoin,spot,True
BTC/USDT:USDT,BTC,USDT,kucoin,swap,True
ETH/USDT:USDT,ETH,USDT,kucoin,swap,True
SOL/USDT:USDT,SOL,USDT,kucoin,swap,True
WIF/USDT:USDT,WIF,USDT,kucoin,swap,True
PEPE/USDT:USDT,PEPE,USDT,kucoin,swap,True
DOGE/USDT:USDT,DOGE,USDT,kucoin,swap,True
XRP/USDT:USDT,XRP,USDT,kucoin,swap,True
0G/USDT:USDT,0G,USDT,kucoin,swap,True
1000000MOG/USDT:USDT,1000000MOG,USDT,kucoin,swap,True
10000CAT/USDT:USDT,10000CAT,USDT,kucoin,swap,True
10000SATS/USDT:USDT,10000SATS,USDT,kucoin,swap,True
1000BONK/USDT:USDT,1000BONK,USDT,kucoin,swap,True
1000CHEEMS/USDT:USDT,1000CHEEMS,USDT,kucoin,swap,True
1000RATS/USDT:USDT,1000RATS,USDT,kucoin,swap,True
1INCH/USDT:USDT,1INCH,USDT,kucoin,swap,True
1MBABYDOGE/USDT:USDT,1MBABYDOGE,USDT,kucoin,swap,True
2Z/USDT:USDT,2Z,USDT,kucoin,swap,True
4/USDT:USDT,4,USDT,kucoin,swap,True
AAVE/USDT:USDT,AAVE,USDT,kucoin,swap,True
ACE/USDT:USDT,ACE,USDT,kucoin,swap,True
ACH/USDT:USDT,ACH,USDT,kucoin,swap,True
ACTSOL/USDT:USDT,ACTSOL,USDT,kucoin,swap,True
ACU/USDT:USDT,ACU,USDT,kucoin,swap,True
ADA/USDT:USDT,ADA,USDT,kucoin,swap,True
AERGO/USDT:USDT,AERGO,USDT,kucoin,swap,True
AERO/USDT:USDT,AERO,USDT,kucoin,swap,True
AEVO/USDT:USDT,AEVO,USDT,kucoin,swap,True
AGI/USDT:USDT,AGI,USDT,kucoin,swap,True
AGLD/USDT:USDT,AGLD,USDT,kucoin,swap,True
AGT/USDT:USDT,AGT,USDT,kucoin,swap,True
AIN/USDT:USDT,AIN,USDT,kucoin,swap,True
AIOT/USDT:USDT,AIOT,USDT,kucoin,swap,True
AIO/USDT:USDT,AIO,USDT,kucoin,swap,True
AI/USDT:USDT,AI,USDT,kucoin,swap,True
AIXBT/USDT:USDT,AIXBT,USDT,kucoin,swap,True
AKE/USDT:USDT,AKE,USDT,kucoin,swap,True
ALCH/USDT:USDT,ALCH,USDT,kucoin,swap,True
ALGO/USDT:USDT,ALGO,USDT,kucoin,swap,True
ALICE/USDT:USDT,ALICE,USDT,kucoin,swap,True
ALLO/USDT:USDT,ALLO,USDT,kucoin,swap,True
ALPINE/USDT:USDT,ALPINE,USDT,kucoin,swap,True
APTOSLAUNCHTOKEN/USDT:USDT,APTOSLAUNCHTOKEN,USDT,kucoin,swap,True
ALU/USDT:USDT,ALU,USDT,kucoin,swap,True
AMZN/USDT:USDT,AMZN,USDT,kucoin,swap,True
ANIME/USDT:USDT,ANIME,USDT,kucoin,swap,True
ANKR/USDT:USDT,ANKR,USDT,kucoin,swap,True
APE/USDT:USDT,APE,USDT,kucoin,swap,True
API3/USDT:USDT,API3,USDT,kucoin,swap,True
APR/USDT:USDT,APR,USDT,kucoin,swap,True
APT/USDT:USDT,APT,USDT,kucoin,swap,True
ARB/USDT:USDT,ARB,USDT,kucoin,swap,True
ARC/USDT:USDT,ARC,USDT,kucoin,swap,True
ARIA/USDT:USDT,ARIA,USDT,kucoin,swap,True
ARKM/USDT:USDT,ARKM,USDT,kucoin,swap,True
ARK/USDT:USDT,ARK,USDT,kucoin,swap,True
ARPA/USDT:USDT,ARPA,USDT,kucoin,swap,True
AR/USDT:USDT,AR,USDT,kucoin,swap,True
ASP/USDT:USDT,ASP,USDT,kucoin,swap,True
ASR/USDT:USDT,ASR,USDT,kucoin,swap,True
ASTER/USDT:USDT,ASTER,USDT,kucoin,swap,True
ASTR/USDT:USDT,ASTR,USDT,kucoin,swap,True
ATH/USDT:USDT,ATH,USDT,kucoin,swap,True
ATOM/USDT:USDT,ATOM,USDT,kucoin,swap,True
AT/USDT:USDT,AT,USDT,kucoin,swap,True
AUCTION/USDT:USDT,AUCTION,USDT,kucoin,swap,True
AUDIO/USDT:USDT,AUDIO,USDT,kucoin,swap,True
A/USDT:USDT,A,USDT,kucoin,swap,True
AVAAI/USDT:USDT,AVAAI,USDT,kucoin,swap,True
AVA/USDT:USDT,AVA,USDT,kucoin,swap,True
AVAX/USDT:USDT,AVAX,USDT,kucoin,swap,True
AVNT/USDT:USDT,AVNT,USDT,kucoin,swap,True
AWE/USDT:USDT,AWE,USDT,kucoin,swap,True
AXL/USDT:USDT,AXL,USDT,kucoin,swap,True
AXS/USDT:USDT,AXS,USDT,kucoin,swap,True
AZTEC/USDT:USDT,AZTEC,USDT,kucoin,swap,True
B2/USDT:USDT,B2,USDT,kucoin,swap,True
B3/USDT:USDT,B3,USDT,kucoin,swap,True
BABY/USDT:USDT,BABY,USDT,kucoin,swap,True
BANANAS31/USDT:USDT,BANANAS31,USDT,kucoin,swap,True
BANANA/USDT:USDT,BANANA,USDT,kucoin,swap,True
BAND/USDT:USDT,BAND,USDT,kucoin,swap,True
BANK/USDT:USDT,BANK,USDT,kucoin,swap,True
BAN/USDT:USDT,BAN,USDT,kucoin,swap,True
BARD/USDT:USDT,BARD,USDT,kucoin,swap,True
BASED/USDT:USDT,BASED,USDT,kucoin,swap,True
BAS/USDT:USDT,BAS,USDT,kucoin,swap,True
BAT/USDT:USDT,BAT,USDT,kucoin,swap,True
BB/USDT:USDT,BB,USDT,kucoin,swap,True
BCH/USDT:USDT,BCH,USDT,kucoin,swap,True
BDX/USDT:USDT,BDX,USDT,kucoin,swap,True
BEAT/USDT:USDT,BEAT,USDT,kucoin,swap,True
BEL/USDT:USDT,BEL,USDT,kucoin,swap,True
BERA/USDT:USDT,BERA,USDT,kucoin,swap,True
BIGTIME/USDT:USDT,BIGTIME,USDT,kucoin,swap,True
BINANCELIFE/USDT:USDT,BINANCELIFE,USDT,kucoin,swap,True
BIO/USDT:USDT,BIO,USDT,kucoin,swap,True
BIRB/USDT:USDT,BIRB,USDT,kucoin,swap,True
BLAST/USDT:USDT,BLAST,USDT,kucoin,swap,True
BLESS/USDT:USDT,BLESS,USDT,kucoin,swap,True
BLUAI/USDT:USDT,BLUAI,USDT,kucoin,swap,True
BLUR/USDT:USDT,BLUR,USDT,kucoin,swap,True
BMT/USDT:USDT,BMT,USDT,kucoin,swap,True
BNB/USDT:USDT,BNB,USDT,kucoin,swap,True
BNT/USDT:USDT,BNT,USDT,kucoin,swap,True
BOBBOB/USDT:USDT,BOBBOB,USDT,kucoin,swap,True
BOME/USDT:USDT,BOME,USDT,kucoin,swap,True
BP/USDT:USDT,BP,USDT,kucoin,swap,True
BRETT/USDT:USDT,BRETT,USDT,kucoin,swap,True
BREV/USDT:USDT,BREV,USDT,kucoin,swap,True
BROCCOLI714/USDT:USDT,BROCCOLI714,USDT,kucoin,swap,True
BR/USDT:USDT,BR,USDT,kucoin,swap,True
BSB/USDT:USDT,BSB,USDT,kucoin,swap,True
BSU/USDT:USDT,BSU,USDT,kucoin,swap,True
BSV/USDT:USDT,BSV,USDT,kucoin,swap,True
BTR/USDT:USDT,BTR,USDT,kucoin,swap,True
B/USDT:USDT,B,USDT,kucoin,swap,True
BZ/USDT:USDT,BZ,USDT,kucoin,swap,True
C98/USDT:USDT,C98,USDT,kucoin,swap,True
CAKE/USDT:USDT,CAKE,USDT,kucoin,swap,True
CAMP/USDT:USDT,CAMP,USDT,kucoin,swap,True
CARV/USDT:USDT,CARV,USDT,kucoin,swap,True
CATI/USDT:USDT,CATI,USDT,kucoin,swap,True
CC/USDT:USDT,CC,USDT,kucoin,swap,True
CELO/USDT:USDT,CELO,USDT,kucoin,swap,True
CELR/USDT:USDT,CELR,USDT,kucoin,swap,True
CETUS/USDT:USDT,CETUS,USDT,kucoin,swap,True
CFG/USDT:USDT,CFG,USDT,kucoin,swap,True
CFX/USDT:USDT,CFX,USDT,kucoin,swap,True
CGPT/USDT:USDT,CGPT,USDT,kucoin,swap,True
CHILLGUY/USDT:USDT,CHILLGUY,USDT,kucoin,swap,True
CHR/USDT:USDT,CHR,USDT,kucoin,swap,True
CHZ/USDT:USDT,CHZ,USDT,kucoin,swap,True
CKB/USDT:USDT,CKB,USDT,kucoin,swap,True
CLANKER/USDT:USDT,CLANKER,USDT,kucoin,swap,True
CLO/USDT:USDT,CLO,USDT,kucoin,swap,True
CL/USDT:USDT,CL,USDT,kucoin,swap,True
COAI/USDT:USDT,COAI,USDT,kucoin,swap,True
COIN/USDT:USDT,COIN,USDT,kucoin,swap,True
COLLECT/USDT:USDT,COLLECT,USDT,kucoin,swap,True
COMP/USDT:USDT,COMP,USDT,kucoin,swap,True
COOKIE/USDT:USDT,COOKIE,USDT,kucoin,swap,True
COPPER/USDT:USDT,COPPER,USDT,kucoin,swap,True
COTI/USDT:USDT,COTI,USDT,kucoin,swap,True
COW/USDT:USDT,COW,USDT,kucoin,swap,True
CRCL/USDT:USDT,CRCL,USDT,kucoin,swap,True
CROSS/USDT:USDT,CROSS,USDT,kucoin,swap,True
CRO/USDT:USDT,CRO,USDT,kucoin,swap,True
CRV/USDT:USDT,CRV,USDT,kucoin,swap,True
CTC/USDT:USDT,CTC,USDT,kucoin,swap,True
CTSI/USDT:USDT,CTSI,USDT,kucoin,swap,True
C/USDT:USDT,C,USDT,kucoin,swap,True
CVC/USDT:USDT,CVC,USDT,kucoin,swap,True
CVX/USDT:USDT,CVX,USDT,kucoin,swap,True
CYBER/USDT:USDT,CYBER,USDT,kucoin,swap,True
CYS/USDT:USDT,CYS,USDT,kucoin,swap,True
DAM/USDT:USDT,DAM,USDT,kucoin,swap,True
DASH/USDT:USDT,DASH,USDT,kucoin,swap,True
DEEP/USDT:USDT,DEEP,USDT,kucoin,swap,True
DEGEN/USDT:USDT,DEGEN,USDT,kucoin,swap,True
DENT/USDT:USDT,DENT,USDT,kucoin,swap,True
DODO/USDT:USDT,DODO,USDT,kucoin,swap,True
DOGE/USDC:USDC,DOGE,USDC,kucoin,swap,True
DOGE/USD:DOGE,DOGE,USD,kucoin,swap,True
DOGS/USDT:USDT,DOGS,USDT,kucoin,swap,True
DOG/USDT:USDT,DOG,USDT,kucoin,swap,True
DOLO/USDT:USDT,DOLO,USDT,kucoin,swap,True
DOOD/USDT:USDT,DOOD,USDT,kucoin,swap,True
DOT/USD:DOT,DOT,USD,kucoin,swap,True
DOT/USDT:USDT,DOT,USDT,kucoin,swap,True
DRIFT/USDT:USDT,DRIFT,USDT,kucoin,swap,True
D/USDT:USDT,D,USDT,kucoin,swap,True
DUSK/USDT:USDT,DUSK,USDT,kucoin,swap,True
DYDX/USDT:USDT,DYDX,USDT,kucoin,swap,True
DYM/USDT:USDT,DYM,USDT,kucoin,swap,True
EDEN/USDT:USDT,EDEN,USDT,kucoin,swap,True
EDGE/USDT:USDT,EDGE,USDT,kucoin,swap,True
EDU/USDT:USDT,EDU,USDT,kucoin,swap,True
EGLD/USDT:USDT,EGLD,USDT,kucoin,swap,True
EIGEN/USDT:USDT,EIGEN,USDT,kucoin,swap,True
ELSA/USDT:USDT,ELSA,USDT,kucoin,swap,True
ENA/USDT:USDT,ENA,USDT,kucoin,swap,True
ENJ/USDT:USDT,ENJ,USDT,kucoin,swap,True
ENSO/USDT:USDT,ENSO,USDT,kucoin,swap,True
ENS/USDT:USDT,ENS,USDT,kucoin,swap,True
ERA/USDT:USDT,ERA,USDT,kucoin,swap,True
ESPORTS/USDT:USDT,ESPORTS,USDT,kucoin,swap,True
ESP/USDT:USDT,ESP,USDT,kucoin,swap,True
ES/USDT:USDT,ES,USDT,kucoin,swap,True
ETC/USDT:USDT,ETC,USDT,kucoin,swap,True
ETHBTC/USDT:USDT,ETHBTC,USDT,kucoin,swap,True
ETHFI/USDT:USDT,ETHFI,USDT,kucoin,swap,True
ETH/USDC:USDC,ETH,USDC,kucoin,swap,True
ETH/USD:ETH,ETH,USD,kucoin,swap,True
EUL/USDT:USDT,EUL,USDT,kucoin,swap,True
EVAA/USDT:USDT,EVAA,USDT,kucoin,swap,True
EWJ/USDT:USDT,EWJ,USDT,kucoin,swap,True
EWY/USDT:USDT,EWY,USDT,kucoin,swap,True
FARTCOIN/USDT:USDT,FARTCOIN,USDT,kucoin,swap,True
FET/USDT:USDT,FET,USDT,kucoin,swap,True
FF/USDT:USDT,FF,USDT,kucoin,swap,True
FHE/USDT:USDT,FHE,USDT,kucoin,swap,True
FIGHT/USDT:USDT,FIGHT,USDT,kucoin,swap,True
FIL/USDT:USDT,FIL,USDT,kucoin,swap,True
FLOCK/USDT:USDT,FLOCK,USDT,kucoin,swap,True
FLOKI/USDT:USDT,FLOKI,USDT,kucoin,swap,True
FLOW/USDT:USDT,FLOW,USDT,kucoin,swap,True
FLUID/USDT:USDT,FLUID,USDT,kucoin,swap,True
FLUX/USDT:USDT,FLUX,USDT,kucoin,swap,True
FOGO/USDT:USDT,FOGO,USDT,kucoin,swap,True
FOLKS/USDT:USDT,FOLKS,USDT,kucoin,swap,True
FORM/USDT:USDT,FORM,USDT,kucoin,swap,True
FRAX/USDT:USDT,FRAX,USDT,kucoin,swap,True
FTT/USDT:USDT,FTT,USDT,kucoin,swap,True
F/USDT:USDT,F,USDT,kucoin,swap,True
GAIB/USDT:USDT,GAIB,USDT,kucoin,swap,True
GALA/USDT:USDT,GALA,USDT,kucoin,swap,True
GAS/USDT:USDT,GAS,USDT,kucoin,swap,True
GF/USDT:USDT,GF,USDT,kucoin,swap,True
GIGGLE/USDT:USDT,GIGGLE,USDT,kucoin,swap,True
GLMR/USDT:USDT,GLMR,USDT,kucoin,swap,True
GMT/USDT:USDT,GMT,USDT,kucoin,swap,True
GMX/USDT:USDT,GMX,USDT,kucoin,swap,True
GOAT/USDT:USDT,GOAT,USDT,kucoin,swap,True
GOOGL/USDT:USDT,GOOGL,USDT,kucoin,swap,True
GPS/USDT:USDT,GPS,USDT,kucoin,swap,True
GRASS/USDT:USDT,GRASS,USDT,kucoin,swap,True
GRIFFAIN/USDT:USDT,GRIFFAIN,USDT,kucoin,swap,True
GRT/USDT:USDT,GRT,USDT,kucoin,swap,True
GTC/USDT:USDT,GTC,USDT,kucoin,swap,True
GUA/USDT:USDT,GUA,USDT,kucoin,swap,True
GUN/USDT:USDT,GUN,USDT,kucoin,swap,True
G/USDT:USDT,G,USDT,kucoin,swap,True
GWEI/USDT:USDT,GWEI,USDT,kucoin,swap,True
HAEDAL/USDT:USDT,HAEDAL,USDT,kucoin,swap,True
HANA/USDT:USDT,HANA,USDT,kucoin,swap,True
HBAR/USDT:USDT,HBAR,USDT,kucoin,swap,True
HEI/USDT:USDT,HEI,USDT,kucoin,swap,True
HEMI/USDT:USDT,HEMI,USDT,kucoin,swap,True
HFT/USDT:USDT,HFT,USDT,kucoin,swap,True
HIGH/USDT:USDT,HIGH,USDT,kucoin,swap,True
HIPPO/USDT:USDT,HIPPO,USDT,kucoin,swap,True
HIVE/USDT:USDT,HIVE,USDT,kucoin,swap,True
HMSTR/USDT:USDT,HMSTR,USDT,kucoin,swap,True
HOLO/USDT:USDT,HOLO,USDT,kucoin,swap,True
HOME/USDT:USDT,HOME,USDT,kucoin,swap,True
HOOD/USDT:USDT,HOOD,USDT,kucoin,swap,True
HOT/USDT:USDT,HOT,USDT,kucoin,swap,True
HUMA/USDT:USDT,HUMA,USDT,kucoin,swap,True
H/USDT:USDT,H,USDT,kucoin,swap,True
HYPER/USDT:USDT,HYPER,USDT,kucoin,swap,True
HYPE/USDT:USDT,HYPE,USDT,kucoin,swap,True
ICNT/USDT:USDT,ICNT,USDT,kucoin,swap,True
ICP/USDT:USDT,ICP,USDT,kucoin,swap,True
ICX/USDT:USDT,ICX,USDT,kucoin,swap,True
IDOL/USDT:USDT,IDOL,USDT,kucoin,swap,True
ID/USDT:USDT,ID,USDT,kucoin,swap,True
IKA/USDT:USDT,IKA,USDT,kucoin,swap,True
ILV/USDT:USDT,ILV,USDT,kucoin,swap,True
IMX/USDT:USDT,IMX,USDT,kucoin,swap,True
INIT/USDT:USDT,INIT,USDT,kucoin,swap,True
INJ/USDT:USDT,INJ,USDT,kucoin,swap,True
INTC/USDT:USDT,INTC,USDT,kucoin,swap,True
IN/USDT:USDT,IN,USDT,kucoin,swap,True
INX/USDT:USDT,INX,USDT,kucoin,swap,True
IOTA/USDT:USDT,IOTA,USDT,kucoin,swap,True
IOTX/USDT:USDT,IOTX,USDT,kucoin,swap,True
IO/USDT:USDT,IO,USDT,kucoin,swap,True
IP/USDT:USDT,IP,USDT,kucoin,swap,True
IR/USDT:USDT,IR,USDT,kucoin,swap,True
IRYS/USDT:USDT,IRYS,USDT,kucoin,swap,True
JASMY/USDT:USDT,JASMY,USDT,kucoin,swap,True
JCT/USDT:USDT,JCT,USDT,kucoin,swap,True
JELLYJELLY/USDT:USDT,JELLYJELLY,USDT,kucoin,swap,True
JOE/USDT:USDT,JOE,USDT,kucoin,swap,True
JTO/USDT:USDT,JTO,USDT,kucoin,swap,True
JUP/USDT:USDT,JUP,USDT,kucoin,swap,True
KAIA/USDT:USDT,KAIA,USDT,kucoin,swap,True
KAITO/USDT:USDT,KAITO,USDT,kucoin,swap,True
KAS/USDT:USDT,KAS,USDT,kucoin,swap,True
KAT/USDT:USDT,KAT,USDT,kucoin,swap,True
KAVA/USDT:USDT,KAVA,USDT,kucoin,swap,True
KCS/USDT:USDT,KCS,USDT,kucoin,swap,True
KERNEL/USDT:USDT,KERNEL,USDT,kucoin,swap,True
KGEN/USDT:USDT,KGEN,USDT,kucoin,swap,True
KITE/USDT:USDT,KITE,USDT,kucoin,swap,True
KNC/USDT:USDT,KNC,USDT,kucoin,swap,True
KOMA/USDT:USDT,KOMA,USDT,kucoin,swap,True
KSM/USDT:USDT,KSM,USDT,kucoin,swap,True
LAB/USDT:USDT,LAB,USDT,kucoin,swap,True
LA/USDT:USDT,LA,USDT,kucoin,swap,True
LDO/USDT:USDT,LDO,USDT,kucoin,swap,True
LIGHT/USDT:USDT,LIGHT,USDT,kucoin,swap,True
LINEA/USDT:USDT,LINEA,USDT,kucoin,swap,True
LINK/USDT:USDT,LINK,USDT,kucoin,swap,True
LISTA/USDT:USDT,LISTA,USDT,kucoin,swap,True
LIT/USDT:USDT,LIT,USDT,kucoin,swap,True
LPT/USDT:USDT,LPT,USDT,kucoin,swap,True
LQTY/USDT:USDT,LQTY,USDT,kucoin,swap,True
LRC/USDT:USDT,LRC,USDT,kucoin,swap,True
LTC/USDT:USDT,LTC,USDT,kucoin,swap,True
LUNA/USDT:USDT,LUNA,USDT,kucoin,swap,True
LUNC/USDT:USDT,LUNC,USDT,kucoin,swap,True
LYN/USDT:USDT,LYN,USDT,kucoin,swap,True
MAGIC/USDT:USDT,MAGIC,USDT,kucoin,swap,True
MAGMA/USDT:USDT,MAGMA,USDT,kucoin,swap,True
MANA/USDT:USDT,MANA,USDT,kucoin,swap,True
MANTA/USDT:USDT,MANTA,USDT,kucoin,swap,True
MANTRA/USDT:USDT,MANTRA,USDT,kucoin,swap,True
MASK/USDT:USDT,MASK,USDT,kucoin,swap,True
MAVIA/USDT:USDT,MAVIA,USDT,kucoin,swap,True
MAV/USDT:USDT,MAV,USDT,kucoin,swap,True
MBOX/USDT:USDT,MBOX,USDT,kucoin,swap,True
MEGA/USDT:USDT,MEGA,USDT,kucoin,swap,True
MELANIA/USDT:USDT,MELANIA,USDT,kucoin,swap,True
MEME/USDT:USDT,MEME,USDT,kucoin,swap,True
MERL/USDT:USDT,MERL,USDT,kucoin,swap,True
META/USDT:USDT,META,USDT,kucoin,swap,True
METIS/USDT:USDT,METIS,USDT,kucoin,swap,True
MET/USDT:USDT,MET,USDT,kucoin,swap,True
ME/USDT:USDT,ME,USDT,kucoin,swap,True
MEW/USDT:USDT,MEW,USDT,kucoin,swap,True
MINA/USDT:USDT,MINA,USDT,kucoin,swap,True
MIRA/USDT:USDT,MIRA,USDT,kucoin,swap,True
MITO/USDT:USDT,MITO,USDT,kucoin,swap,True
MLN/USDT:USDT,MLN,USDT,kucoin,swap,True
MMT/USDT:USDT,MMT,USDT,kucoin,swap,True
MOCA/USDT:USDT,MOCA,USDT,kucoin,swap,True
MON/USDT:USDT,MON,USDT,kucoin,swap,True
MOODENG/USDT:USDT,MOODENG,USDT,kucoin,swap,True
MORPHO/USDT:USDT,MORPHO,USDT,kucoin,swap,True
MOVE/USDT:USDT,MOVE,USDT,kucoin,swap,True
MOVR/USDT:USDT,MOVR,USDT,kucoin,swap,True
MSTR/USDT:USDT,MSTR,USDT,kucoin,swap,True
MTL/USDT:USDT,MTL,USDT,kucoin,swap,True
MUBARAK/USDT:USDT,MUBARAK,USDT,kucoin,swap,True
M/USDT:USDT,M,USDT,kucoin,swap,True
MYX/USDT:USDT,MYX,USDT,kucoin,swap,True
NAORIS/USDT:USDT,NAORIS,USDT,kucoin,swap,True
NATGAS/USDT:USDT,NATGAS,USDT,kucoin,swap,True
NEAR/USDT:USDT,NEAR,USDT,kucoin,swap,True
NEIROCTO/USDT:USDT,NEIROCTO,USDT,kucoin,swap,True
NEO/USDT:USDT,NEO,USDT,kucoin,swap,True
NEWT/USDT:USDT,NEWT,USDT,kucoin,swap,True
NFP/USDT:USDT,NFP,USDT,kucoin,swap,True
NIGHT/USDT:USDT,NIGHT,USDT,kucoin,swap,True
NIL/USDT:USDT,NIL,USDT,kucoin,swap,True
NMR/USDT:USDT,NMR,USDT,kucoin,swap,True
NOM/USDT:USDT,NOM,USDT,kucoin,swap,True
NOT/USDT:USDT,NOT,USDT,kucoin,swap,True
NPC/USDT:USDT,NPC,USDT,kucoin,swap,True
NTRN/USDT:USDT,NTRN,USDT,kucoin,swap,True
NUMI/USDT:USDT,NUMI,USDT,kucoin,swap,True
NVDA/USDT:USDT,NVDA,USDT,kucoin,swap,True
NXPC/USDT:USDT,NXPC,USDT,kucoin,swap,True
OGN/USDT:USDT,OGN,USDT,kucoin,swap,True
OG/USDT:USDT,OG,USDT,kucoin,swap,True
ONDO/USDT:USDT,ONDO,USDT,kucoin,swap,True
ONE/USDT:USDT,ONE,USDT,kucoin,swap,True
ONT/USDT:USDT,ONT,USDT,kucoin,swap,True
ON/USDT:USDT,ON,USDT,kucoin,swap,True
OPEN/USDT:USDT,OPEN,USDT,kucoin,swap,True
OPN/USDT:USDT,OPN,USDT,kucoin,swap,True
OP/USDT:USDT,OP,USDT,kucoin,swap,True
ORBS/USDT:USDT,ORBS,USDT,kucoin,swap,True
ORCA/USDT:USDT,ORCA,USDT,kucoin,swap,True
ORDER/USDT:USDT,ORDER,USDT,kucoin,swap,True
