symbol,base,quote,exchange,type,active
OXT/USD,OXT,USD,coinbase,spot,True
OXT/USDC,OXT,USDC,coinbase,spot,True
ZAMA/USD,ZAMA,USD,coinbase,spot,True
ZAMA/USDC,ZAMA,USDC,coinbase,spot,True
STORJ/USD,STORJ,USD,coinbase,spot,True
STORJ/USDC,STORJ,USDC,coinbase,spot,True
KNC/USD,KNC,USD,coinbase,spot,True
KNC/USDC,KNC,USDC,coinbase,spot,True
BICO/USD,BICO,USD,coinbase,spot,True
BICO/USDC,BICO,USDC,coinbase,spot,True
XYO/USD,XYO,USD,coinbase,spot,True
XYO/USDC,XYO,USDC,coinbase,spot,True
IDEX/USD,IDEX,USD,coinbase,spot,True
IDEX/USDC,IDEX,USDC,coinbase,spot,True
TRU/USD,TRU,USD,coinbase,spot,True
TRU/USDC,TRU,USDC,coinbase,spot,True
MAMO/USD,MAMO,USD,coinbase,spot,True
MAMO/USDC,MAMO,USDC,coinbase,spot,True
DIMO/USD,DIMO,USD,coinbase,spot,True
DIMO/USDC,DIMO,USDC,coinbase,spot,True
CRV/EUR,CRV,EUR,coinbase,spot,True
CELO/USD,CELO,USD,coinbase,spot,True
CELO/USDC,CELO,USDC,coinbase,spot,True
RAVE/USD,RAVE,USD,coinbase,spot,True
RAVE/USDC,RAVE,USDC,coinbase,spot,True
LDO/USD,LDO,USD,coinbase,spot,True
LDO/USDC,LDO,USDC,coinbase,spot,True
XSGD/USDC,XSGD,USDC,coinbase,spot,True
AVAX/USDT,AVAX,USDT,coinbase,spot,True
DOGE/USDT,DOGE,USDT,coinbase,spot,True
HIGH/USD,HIGH,USD,coinbase,spot,True
HIGH/USDC,HIGH,USDC,coinbase,spot,True
LPT/USD,LPT,USD,coinbase,spot,True
LPT/USDC,LPT,USDC,coinbase,spot,True
SHIB/EUR,SHIB,EUR,coinbase,spot,True
TNSR/USD,TNSR,USD,coinbase,spot,True
TNSR/USDC,TNSR,USDC,coinbase,spot,True
HOME/USD,HOME,USD,coinbase,spot,True
HOME/USDC,HOME,USDC,coinbase,spot,True
AAVE/GBP,AAVE,GBP,coinbase,spot,True
SHIB/GBP,SHIB,GBP,coinbase,spot,True
BAL/USD,BAL,USD,coinbase,spot,True
BAL/USDC,BAL,USDC,coinbase,spot,True
RARE/USD,RARE,USD,coinbase,spot,True
RARE/USDC,RARE,USDC,coinbase,spot,True
HYPER/USD,HYPER,USD,coinbase,spot,True
HYPER/USDC,HYPER,USDC,coinbase,spot,True
METIS/USD,METIS,USD,coinbase,spot,True
METIS/USDC,METIS,USDC,coinbase,spot,True
ESP/USD,ESP,USD,coinbase,spot,True
ESP/USDC,ESP,USDC,coinbase,spot,True
INX/USD,INX,USD,coinbase,spot,True
INX/USDC,INX,USDC,coinbase,spot,True
G/USD,G,USD,coinbase,spot,True
G/USDC,G,USDC,coinbase,spot,True
ELA/USD,ELA,USD,coinbase,spot,True
ELA/USDC,ELA,USDC,coinbase,spot,True
SWFTC/USD,SWFTC,USD,coinbase,spot,True
SWFTC/USDC,SWFTC,USDC,coinbase,spot,True
JITOSOL/USD,JITOSOL,USD,coinbase,spot,True
JITOSOL/USDC,JITOSOL,USDC,coinbase,spot,True
UMA/USD,UMA,USD,coinbase,spot,True
UMA/USDC,UMA,USDC,coinbase,spot,True
DOOD/USD,DOOD,USD,coinbase,spot,True
DOOD/USDC,DOOD,USDC,coinbase,spot,True
API3/USD,API3,USD,coinbase,spot,True
API3/USDC,API3,USDC,coinbase,spot,True
ARKM/USD,ARKM,USD,coinbase,spot,True
ARKM/USDC,ARKM,USDC,coinbase,spot,True
PIRATE/USD,PIRATE,USD,coinbase,spot,True
PIRATE/USDC,PIRATE,USDC,coinbase,spot,True
AZTEC/USD,AZTEC,USD,coinbase,spot,True
AZTEC/USDC,AZTEC,USDC,coinbase,spot,True
KSM/USD,KSM,USD,coinbase,spot,True
KSM/USDC,KSM,USDC,coinbase,spot,True
KMNO/USD,KMNO,USD,coinbase,spot,True
KMNO/USDC,KMNO,USDC,coinbase,spot,True
ACS/USD,ACS,USD,coinbase,spot,True
ACS/USDC,ACS,USDC,coinbase,spot,True
LQTY/USD,LQTY,USD,coinbase,spot,True
LQTY/USDC,LQTY,USDC,coinbase,spot,True
UNI/GBP,UNI,GBP,coinbase,spot,True
FLUID/USD,FLUID,USD,coinbase,spot,True
FLUID/USDC,FLUID,USDC,coinbase,spot,True
NEWT/USD,NEWT,USD,coinbase,spot,True
NEWT/USDC,NEWT,USDC,coinbase,spot,True
FOX/USD,FOX,USD,coinbase,spot,True
FOX/USDC,FOX,USDC,coinbase,spot,True
BEAM/USD,BEAM,USD,coinbase,spot,True
BEAM/USDC,BEAM,USDC,coinbase,spot,True
SYND/USD,SYND,USD,coinbase,spot,True
SYND/USDC,SYND,USDC,coinbase,spot,True
GMT/USD,GMT,USD,coinbase,spot,True
GMT/USDC,GMT,USDC,coinbase,spot,True
ENS/USD,ENS,USD,coinbase,spot,True
ENS/USDC,ENS,USDC,coinbase,spot,True
BAT/EUR,BAT,EUR,coinbase,spot,True
USDC/SGD,USDC,SGD,coinbase,spot,True
BREV/USD,BREV,USD,coinbase,spot,True
BREV/USDC,BREV,USDC,coinbase,spot,True
COOKIE/USD,COOKIE,USD,coinbase,spot,True
COOKIE/USDC,COOKIE,USDC,coinbase,spot,True
TROLL/USD,TROLL,USD,coinbase,spot,True
TROLL/USDC,TROLL,USDC,coinbase,spot,True
IO/USD,IO,USD,coinbase,spot,True
IO/USDC,IO,USDC,coinbase,spot,True
AGLD/USD,AGLD,USD,coinbase,spot,True
AGLD/USDC,AGLD,USDC,coinbase,spot,True
FUN1/USD,FUN1,USD,coinbase,spot,True
FUN1/USDC,FUN1,USDC,coinbase,spot,True
ZETACHAIN/USD,ZETACHAIN,USD,coinbase,spot,True
ZETACHAIN/USDC,ZETACHAIN,USDC,coinbase,spot,True
SNX/USD,SNX,USD,coinbase,spot,True
SNX/USDC,SNX,USDC,coinbase,spot,True
NEAR/USDT,NEAR,USDT,coinbase,spot,True
ACX/USD,ACX,USD,coinbase,spot,True
ACX/USDC,ACX,USDC,coinbase,spot,True
KAVA/USD,KAVA,USD,coinbase,spot,True
KAVA/USDC,KAVA,USDC,coinbase,spot,True
NEON/USD,NEON,USD,coinbase,spot,True
NEON/USDC,NEON,USDC,coinbase,spot,True
POLS/USD,POLS,USD,coinbase,spot,True
POLS/USDC,POLS,USDC,coinbase,spot,True
CELR/USD,CELR,USD,coinbase,spot,True
CELR/USDC,CELR,USDC,coinbase,spot,True
LMTS/USD,LMTS,USD,coinbase,spot,True
LMTS/USDC,LMTS,USDC,coinbase,spot,True
SHPING/USD,SHPING,USD,coinbase,spot,True
SHPING/USDC,SHPING,USDC,coinbase,spot,True
DEGEN/USD,DEGEN,USD,coinbase,spot,True
DEGEN/USDC,DEGEN,USDC,coinbase,spot,True
1INCH/USD,1INCH,USD,coinbase,spot,True
1INCH/USDC,1INCH,USDC,coinbase,spot,True
AVT/USD,AVT,USD,coinbase,spot,True
AVT/USDC,AVT,USDC,coinbase,spot,True
GODS/USD,GODS,USD,coinbase,spot,True
GODS/USDC,GODS,USDC,coinbase,spot,True
REQ/USD,REQ,USD,coinbase,spot,True
REQ/USDC,REQ,USDC,coinbase,spot,True
ALLO/USD,ALLO,USD,coinbase,spot,True
ALLO/USDC,ALLO,USDC,coinbase,spot,True
LAYER/USD,LAYER,USD,coinbase,spot,True
LAYER/USDC,LAYER,USDC,coinbase,spot,True
XTZ/EUR,XTZ,EUR,coinbase,spot,True
BLZ/USD,BLZ,USD,coinbase,spot,True
BLZ/USDC,BLZ,USDC,coinbase,spot,True
SUKU/USD,SUKU,USD,coinbase,spot,True
SUKU/USDC,SUKU,USDC,coinbase,spot,True
BOBBOB/USD,BOBBOB,USD,coinbase,spot,True
BOBBOB/USDC,BOBBOB,USDC,coinbase,spot,True
ICP/GBP,ICP,GBP,coinbase,spot,True
WELL/USD,WELL,USD,coinbase,spot,True
WELL/USDC,WELL,USDC,coinbase,spot,True
DOGINME/USD,DOGINME,USD,coinbase,spot,True
DOGINME/USDC,DOGINME,USDC,coinbase,spot,True
QI/USD,QI,USD,coinbase,spot,True
QI/USDC,QI,USDC,coinbase,spot,True
ARPA/USD,ARPA,USD,coinbase,spot,True
ARPA/USDC,ARPA,USDC,coinbase,spot,True
MLN/USD,MLN,USD,coinbase,spot,True
MLN/USDC,MLN,USDC,coinbase,spot,True
BOBA/USD,BOBA,USD,coinbase,spot,True
BOBA/USDC,BOBA,USDC,coinbase,spot,True
ICP/USDT,ICP,USDT,coinbase,spot,True
AAVE/EUR,AAVE,EUR,coinbase,spot,True
SHIB/USDT,SHIB,USDT,coinbase,spot,True
FLOKI/USD,FLOKI,USD,coinbase,spot,True
FLOKI/USDC,FLOKI,USDC,coinbase,spot,True
SHDW/USD,SHDW,USD,coinbase,spot,True
SHDW/USDC,SHDW,USDC,coinbase,spot,True
XLM/USDT,XLM,USDT,coinbase,spot,True
LINK/USDT,LINK,USDT,coinbase,spot,True
MPLX/USD,MPLX,USD,coinbase,spot,True
MPLX/USDC,MPLX,USDC,coinbase,spot,True
VOXEL/USD,VOXEL,USD,coinbase,spot,True
VOXEL/USDC,VOXEL,USDC,coinbase,spot,True
SUP/USD,SUP,USD,coinbase,spot,True
SUP/USDC,SUP,USDC,coinbase,spot,True
SPA/USD,SPA,USD,coinbase,spot,True
SPA/USDC,SPA,USDC,coinbase,spot,True
DBR/USD,DBR,USD,coinbase,spot,True
DBR/USDC,DBR,USDC,coinbase,spot,True
RNBW/USD,RNBW,USD,coinbase,spot,True
RNBW/USDC,RNBW,USDC,coinbase,spot,True
GLM/USD,GLM,USD,coinbase,spot,True
GLM/USDC,GLM,USDC,coinbase,spot,True
ME/USD,ME,USD,coinbase,spot,True
ME/USDC,ME,USDC,coinbase,spot,True
USDC/CAD,USDC,CAD,coinbase,spot,True
PLU/USD,PLU,USD,coinbase,spot,True
PLU/USDC,PLU,USDC,coinbase,spot,True
GNO/USD,GNO,USD,coinbase,spot,True
GNO/USDC,GNO,USDC,coinbase,spot,True
WMTX/USD,WMTX,USD,coinbase,spot,True
WMTX/USDC,WMTX,USDC,coinbase,spot,True
RPL/USD,RPL,USD,coinbase,spot,True
RPL/USDC,RPL,USDC,coinbase,spot,True
UP/USD,UP,USD,coinbase,spot,True
UP/USDC,UP,USDC,coinbase,spot,True
DNT/USD,DNT,USD,coinbase,spot,True
DNT/USDC,DNT,USDC,coinbase,spot,True
AUCTION/USD,AUCTION,USD,coinbase,spot,True
AUCTION/USDC,AUCTION,USDC,coinbase,spot,True
GIGA/USD,GIGA,USD,coinbase,spot,True
GIGA/USDC,GIGA,USDC,coinbase,spot,True
CHZ/EUR,CHZ,EUR,coinbase,spot,True
DOT/EUR,DOT,EUR,coinbase,spot,True
APE/EUR,APE,EUR,coinbase,spot,True
AST/USD,AST,USD,coinbase,spot,True
AST/USDC,AST,USDC,coinbase,spot,True
BCH/EUR,BCH,EUR,coinbase,spot,True
PUNDIX/USD,PUNDIX,USD,coinbase,spot,True
PUNDIX/USDC,PUNDIX,USDC,coinbase,spot,True
BNT/USD,BNT,USD,coinbase,spot,True
BNT/USDC,BNT,USDC,coinbase,spot,True
ASM/USD,ASM,USD,coinbase,spot,True
ASM/USDC,ASM,USDC,coinbase,spot,True
OCEAN/USD,OCEAN,USD,coinbase,spot,True
OCEAN/USDC,OCEAN,USDC,coinbase,spot,True
GFI/USD,GFI,USD,coinbase,spot,True
GFI/USDC,GFI,USDC,coinbase,spot,True
EGLD/USD,EGLD,USD,coinbase,spot,True
EGLD/USDC,EGLD,USDC,coinbase,spot,True
CHZ/GBP,CHZ,GBP,coinbase,spot,True
HOPR/USD,HOPR,USD,coinbase,spot,True
HOPR/USDC,HOPR,USDC,coinbase,spot,True
KRL/USD,KRL,USD,coinbase,spot,True
KRL/USDC,KRL,USDC,coinbase,spot,True
ANKR/EUR,ANKR,EUR,coinbase,spot,True
MDT/USD,MDT,USD,coinbase,spot,True
MDT/USDC,MDT,USDC,coinbase,spot,True
ELSA/USD,ELSA,USD,coinbase,spot,True
ELSA/USDC,ELSA,USDC,coinbase,spot,True
WAL/USD,WAL,USD,coinbase,spot,True
WAL/USDC,WAL,USDC,coinbase,spot,True
AURORA/USD,AURORA,USD,coinbase,spot,True
AURORA/USDC,AURORA,USDC,coinbase,spot,True
T/USD,T,USD,coinbase,spot,True
T/USDC,T,USDC,coinbase,spot,True
AWE/USD,AWE,USD,coinbase,spot,True
AWE/USDC,AWE,USDC,coinbase,spot,True
TIME/USD,TIME,USD,coinbase,spot,True
TIME/USDC,TIME,USDC,coinbase,spot,True
WAXL/USD,WAXL,USD,coinbase,spot,True
WAXL/USDC,WAXL,USDC,coinbase,spot,True
OSMO/USD,OSMO,USD,coinbase,spot,True
OSMO/USDC,OSMO,USDC,coinbase,spot,True
FARM/USD,FARM,USD,coinbase,spot,True
FARM/USDC,FARM,USDC,coinbase,spot,True
ATOM/USDT,ATOM,USDT,coinbase,spot,True
OMNI/USD,OMNI,USD,coinbase,spot,True
OMNI/USDC,OMNI,USDC,coinbase,spot,True
AUDD/USDC,AUDD,USDC,coinbase,spot,True
ATOM/EUR,ATOM,EUR,coinbase,spot,True
00/USD,00,USD,coinbase,spot,True
00/USDC,00,USDC,coinbase,spot,True
XTZ/GBP,XTZ,GBP,coinbase,spot,True
APE/USDT,APE,USDT,coinbase,spot,True
BCH/GBP,BCH,GBP,coinbase,spot,True
GTC/USD,GTC,USD,coinbase,spot,True
GTC/USDC,GTC,USDC,coinbase,spot,True
ATOM/GBP,ATOM,GBP,coinbase,spot,True
CHZ/USDT,CHZ,USDT,coinbase,spot,True
GRT/EUR,GRT,EUR,coinbase,spot,True
NCT/USD,NCT,USD,coinbase,spot,True
NCT/USDC,NCT,USDC,coinbase,spot,True
RAY/USD,RAY,USD,coinbase,spot,True
RAY/USDC,RAY,USDC,coinbase,spot,True
ERA/USD,ERA,USD,coinbase,spot,True
ERA/USDC,ERA,USDC,coinbase,spot,True
DOT/GBP,DOT,GBP,coinbase,spot,True
USDS/USD,USDS,USD,coinbase,spot,True
USDS/USDC,USDS,USDC,coinbase,spot,True
SEAM/USD,SEAM,USD,coinbase,spot,True
SEAM/USDC,SEAM,USDC,coinbase,spot,True
DEXT/USD,DEXT,USD,coinbase,spot,True
DEXT/USDC,DEXT,USDC,coinbase,spot,True
PNUT/USD,PNUT,USD,coinbase,spot,True
PNUT/USDC,PNUT,USDC,coinbase,spot,True
1INCH/EUR,1INCH,EUR,coinbase,spot,True
BAND/USD,BAND,USD,coinbase,spot,True
SNX/EUR,SNX,EUR,coinbase,spot,True
BAND/USDC,BAND,USDC,coinbase,spot,True
BLAST/USD,BLAST,USD,coinbase,spot,True
BLAST/USDC,BLAST,USDC,coinbase,spot,True
AUDIO/USD,AUDIO,USD,coinbase,spot,True
AUDIO/USDC,AUDIO,USDC,coinbase,spot,True
MSOL/USD,MSOL,USD,coinbase,spot,True
MSOL/USDC,MSOL,USDC,coinbase,spot,True
QNT/USDT,QNT,USDT,coinbase,spot,True
VELO/USD,VELO,USD,coinbase,spot,True
VELO/USDC,VELO,USDC,coinbase,spot,True
STX/USDT,STX,USDT,coinbase,spot,True
RAD/USD,RAD,USD,coinbase,spot,True
RAD/USDC,RAD,USDC,coinbase,spot,True
OP/USDT,OP,USDT,coinbase,spot,True
INV/USD,INV,USD,coinbase,spot,True
INV/USDC,INV,USDC,coinbase,spot,True
POND/USD,POND,USD,coinbase,spot,True
POND/USDC,POND,USDC,coinbase,spot,True
GRT/GBP,GRT,GBP,coinbase,spot,True
ENS/EUR,ENS,EUR,coinbase,spot,True
FIL/GBP,FIL,GBP,coinbase,spot,True
MANA/EUR,MANA,EUR,coinbase,spot,True
INDEX/USD,INDEX,USD,coinbase,spot,True
INDEX/USDC,INDEX,USDC,coinbase,spot,True
BADGER/USD,BADGER,USD,coinbase,spot,True
BADGER/USDC,BADGER,USDC,coinbase,spot,True
CRO/EUR,CRO,EUR,coinbase,spot,True
FIL/EUR,FIL,EUR,coinbase,spot,True
1INCH/GBP,1INCH,GBP,coinbase,spot,True
ROSE/USDT,ROSE,USDT,coinbase,spot,True
IMX/USDT,IMX,USDT,coinbase,spot,True
SNX/GBP,SNX,GBP,coinbase,spot,True
MINA/EUR,MINA,EUR,coinbase,spot,True
CRO/USDT,CRO,USDT,coinbase,spot,True
MASK/GBP,MASK,GBP,coinbase,spot,True
JASMY/USDT,JASMY,USDT,coinbase,spot,True
DOT/USDT,DOT,USDT,coinbase,spot,True
USDC/AUD,USDC,AUD,coinbase,spot,True
LINK/ETH,LINK,ETH,coinbase,spot,True
ENS/USDT,ENS,USDT,coinbase,spot,True
ETH/BTC,ETH,BTC,coinbase,spot,True
LSETH/USD,LSETH,USD,coinbase,spot,True
LSETH/USDC,LSETH,USDC,coinbase,spot,True
SOL/ETH,SOL,ETH,coinbase,spot,True
CBETH/ETH,CBETH,ETH,coinbase,spot,True
SOL/BTC,SOL,BTC,coinbase,spot,True
PAX/USD,PAX,USD,coinbase,spot,True
PAX/USDC,PAX,USDC,coinbase,spot,True
ADA/ETH,ADA,ETH,coinbase,spot,True
LINK/BTC,LINK,BTC,coinbase,spot,True
ADA/BTC,ADA,BTC,coinbase,spot,True
XLM/BTC,XLM,BTC,coinbase,spot,True
BCH/BTC,BCH,BTC,coinbase,spot,True
AAVE/BTC,AAVE,BTC,coinbase,spot,True
DOT/BTC,DOT,BTC,coinbase,spot,True
ALGO/BTC,ALGO,BTC,coinbase,spot,True
ICP/BTC,ICP,BTC,coinbase,spot,True
UNI/BTC,UNI,BTC,coinbase,spot,True
DOGE/BTC,DOGE,BTC,coinbase,spot,True
AVAX/BTC,AVAX,BTC,coinbase,spot,True
FIL/BTC,FIL,BTC,coinbase,spot,True
LTC/BTC,LTC,BTC,coinbase,spot,True
ETC/BTC,ETC,BTC,coinbase,spot,True
CRV/BTC,CRV,BTC,coinbase,spot,True
XTZ/BTC,XTZ,BTC,coinbase,spot,True
BAT/BTC,BAT,BTC,coinbase,spot,True
DASH/BTC,DASH,BTC,coinbase,spot,True
ATOM/BTC,ATOM,BTC,coinbase,spot,True
COMP/BTC,COMP,BTC,coinbase,spot,True
GRT/BTC,GRT,BTC,coinbase,spot,True
APT/USDT,APT,USDT,coinbase,spot,True
BAT/ETH,BAT,ETH,coinbase,spot,True
EOS/USD,EOS,USD,coinbase,spot,False
EOS/USDC,EOS,USDC,coinbase,spot,False
LSETH/ETH,LSETH,ETH,coinbase,spot,True
MKR/USD,MKR,USD,coinbase,spot,False
MKR/USDC,MKR,USDC,coinbase,spot,False
RNDR/USD,RNDR,USD,coinbase,spot,False
RNDR/USDC,RNDR,USDC,coinbase,spot,False
SAND/USDT,SAND,USDT,coinbase,spot,True
SIGN/USD,SIGN,USD,coinbase,spot,True
SIGN/USDC,SIGN,USDC,coinbase,spot,True
YFI/BTC,YFI,BTC,coinbase,spot,True
BTC/USD:USD-301220,BTC,USD,coinbase,future,True
BTC/USD:USD-260424,BTC,USD,coinbase,future,True
ETH/USD:USD-301220,ETH,USD,coinbase,future,True
ETH/USD:USD-260424,ETH,USD,coinbase,future,True
PAXG/USD:USD-301220,PAXG,USD,coinbase,future,True
SOL/USD:USD-301220,SOL,USD,coinbase,future,True
ZEC/USD:USD-301220,ZEC,USD,coinbase,future,True
BCH/USD:USD-301220,BCH,USD,coinbase,future,True
SOL/USD:USD-260424,SOL,USD,coinbase,future,True
LTC/USD:USD-301220,LTC,USD,coinbase,future,True
BCH/USD:USD-260424,BCH,USD,coinbase,future,True
AAVE/USD:USD-301220,AAVE,USD,coinbase,future,True
AVAX/USD:USD-301220,AVAX,USD,coinbase,future,True
LINK/USD:USD-301220,LINK,USD,coinbase,future,True
XRP/USD:USD-301220,XRP,USD,coinbase,future,True
LTC/USD:USD-260424,LTC,USD,coinbase,future,True
AVAX/USD:USD-260424,AVAX,USD,coinbase,future,True
DOT/USD:USD-301220,DOT,USD,coinbase,future,True
XRP/USD:USD-260424,XRP,USD,coinbase,future,True
ADA/USD:USD-301220,ADA,USD,coinbase,future,True
NEAR/USD:USD-301220,NEAR,USD,coinbase,future,True
SUI/USD:USD-301220,SUI,USD,coinbase,future,True
DOT/USD:USD-260424,DOT,USD,coinbase,future,True
XLM/USD:USD-301220,XLM,USD,coinbase,future,True
DOGE/USD:USD-301220,DOGE,USD,coinbase,future,True
ONDO/USD:USD-301220,ONDO,USD,coinbase,future,True
ADA/USD:USD-260424,ADA,USD,coinbase,future,True
LINK/USD:USD-260424,LINK,USD,coinbase,future,True
HBAR/USD:USD-301220,HBAR,USD,coinbase,future,True
SUI/USD:USD-260424,SUI,USD,coinbase,future,True
LINK/USD:USD-260529,LINK,USD,coinbase,future,True
XLM/USD:USD-260424,XLM,USD,coinbase,future,True
ENA/USD:USD-301220,ENA,USD,coinbase,future,True
DOGE/USD:USD-260424,DOGE,USD,coinbase,future,True
HBAR/USD:USD-260424,HBAR,USD,coinbase,future,True
SHIB/USD:USD-301220,SHIB,USD,coinbase,future,True
SHIB/USD:USD-260424,SHIB,USD,coinbase,future,True
PEPE/USD:USD-301220,PEPE,USD,coinbase,future,True
ADA/USD:USD-260626,ADA,USD,coinbase,future,True
ADA/USD:USD-260529,ADA,USD,coinbase,future,True
AVAX/USD:USD-260626,AVAX,USD,coinbase,future,True
AVAX/USD:USD-260529,AVAX,USD,coinbase,future,True
BCH/USD:USD-260626,BCH,USD,coinbase,future,True
BCH/USD:USD-260529,BCH,USD,coinbase,future,True
BTC/USD:USD-260626,BTC,USD,coinbase,future,True
BTC/USD:USD-260529,BTC,USD,coinbase,future,True
CDECU/USD:USD-260626,CDECU,USD,coinbase,future,True
CDECU/USD:USD-260827,CDECU,USD,coinbase,future,True
CDECU/USD:USD-260428,CDECU,USD,coinbase,future,True
DOGE/USD:USD-260626,DOGE,USD,coinbase,future,True
DOGE/USD:USD-260529,DOGE,USD,coinbase,future,True
DOT/USD:USD-260626,DOT,USD,coinbase,future,True
DOT/USD:USD-260529,DOT,USD,coinbase,future,True
ETH/USD:USD-260626,ETH,USD,coinbase,future,True
ETH/USD:USD-260529,ETH,USD,coinbase,future,True
CDEGLD/USD:USD-261125,CDEGLD,USD,coinbase,future,True
CDEGLD/USD:USD-260527,CDEGLD,USD,coinbase,future,True
CDEGLD/USD:USD-260729,CDEGLD,USD,coinbase,future,True
HBAR/USD:USD-260626,HBAR,USD,coinbase,future,True
HBAR/USD:USD-260529,HBAR,USD,coinbase,future,True
LTC/USD:USD-260626,LTC,USD,coinbase,future,True
LTC/USD:USD-260529,LTC,USD,coinbase,future,True
LINK/USD:USD-260626,LINK,USD,coinbase,future,True
CDEMC/USD:USD-261217,CDEMC,USD,coinbase,future,True
CDEMC/USD:USD-260917,CDEMC,USD,coinbase,future,True
CDEMC/USD:USD-260618,CDEMC,USD,coinbase,future,True
CDENGS/USD:USD-260526,CDENGS,USD,coinbase,future,True
CDENGS/USD:USD-260427,CDENGS,USD,coinbase,future,True
CDEOIL/USD:USD-260518,CDEOIL,USD,coinbase,future,True
CDEOIL/USD:USD-260619,CDEOIL,USD,coinbase,future,True
CDEOIL/USD:USD-260420,CDEOIL,USD,coinbase,future,True
CDEPT/USD:USD-260626,CDEPT,USD,coinbase,future,True
CDEPT/USD:USD-260928,CDEPT,USD,coinbase,future,True
CDEPT/USD:USD-261229,CDEPT,USD,coinbase,future,True
SHIB/USD:USD-260626,SHIB,USD,coinbase,future,True
SHIB/USD:USD-260529,SHIB,USD,coinbase,future,True
CDESIL/USD:USD-260626,CDESIL,USD,coinbase,future,True
CDESIL/USD:USD-260827,CDESIL,USD,coinbase,future,True
CDESIL/USD:USD-260428,CDESIL,USD,coinbase,future,True
SOL/USD:USD-260626,SOL,USD,coinbase,future,True
SOL/USD:USD-260529,SOL,USD,coinbase,future,True
SUI/USD:USD-260626,SUI,USD,coinbase,future,True
SUI/USD:USD-260529,SUI,USD,coinbase,future,True
XLM/USD:USD-260626,XLM,USD,coinbase,future,True
XLM/USD:USD-260529,XLM,USD,coinbase,future,True
XRP/USD:USD-260626,XRP,USD,coinbase,future,True
XRP/USD:USD-260529,XRP,USD,coinbase,future,True
SOL/USDC:USDC,SOL,USDC,coinbase,swap,True
BTC/USDC:USDC,BTC,USDC,coinbase,swap,True
ETH/USDC:USDC,ETH,USDC,coinbase,swap,True
XRP/USDC:USDC,XRP,USDC,coinbase,swap,True
DOGE/USDC:USDC,DOGE,USDC,coinbase,swap,True
ZEC/USDC:USDC,ZEC,USDC,coinbase,swap,True
1000PEPE/USDC:USDC,1000PEPE,USDC,coinbase,swap,True
ADA/USDC:USDC,ADA,USDC,coinbase,swap,True
SUI/USDC:USDC,SUI,USDC,coinbase,swap,True
ETHFI/USDC:USDC,ETHFI,USDC,coinbase,swap,True
WIF/USDC:USDC,WIF,USDC,coinbase,swap,True
FARTCOIN/USDC:USDC,FARTCOIN,USDC,coinbase,swap,True
TAO/USDC:USDC,TAO,USDC,coinbase,swap,True
HYPE/USDC:USDC,HYPE,USDC,coinbase,swap,True
NEAR/USDC:USDC,NEAR,USDC,coinbase,swap,True
ALGO/USDC:USDC,ALGO,USDC,coinbase,swap,True
LINK/USDC:USDC,LINK,USDC,coinbase,swap,True
ENA/USDC:USDC,ENA,USDC,coinbase,swap,True
XLM/USDC:USDC,XLM,USDC,coinbase,swap,True
FIL/USDC:USDC,FIL,USDC,coinbase,swap,True
ASTER/USDC:USDC,ASTER,USDC,coinbase,swap,True
AVAX/USDC:USDC,AVAX,USDC,coinbase,swap,True
EDGEX/USDC:USDC,EDGEX,USDC,coinbase,swap,True
MON/USDC:USDC,MON,USDC,coinbase,swap,True
CRV/USDC:USDC,CRV,USDC,coinbase,swap,True
RENDER/USDC:USDC,RENDER,USDC,coinbase,swap,True
LTC/USDC:USDC,LTC,USDC,coinbase,swap,True
W/USDC:USDC,W,USDC,coinbase,swap,True
EURC/USDC:USDC,EURC,USDC,coinbase,swap,True
NIGHT/USDC:USDC,NIGHT,USDC,coinbase,swap,True
AAVE/USDC:USDC,AAVE,USDC,coinbase,swap,True
DOT/USDC:USDC,DOT,USDC,coinbase,swap,True
HBAR/USDC:USDC,HBAR,USDC,coinbase,swap,True
PUMP/USDC:USDC,PUMP,USDC,coinbase,swap,True
UNI/USDC:USDC,UNI,USDC,coinbase,swap,True
BERA/USDC:USDC,BERA,USDC,coinbase,swap,True
BCH/USDC:USDC,BCH,USDC,coinbase,swap,True
BNB/USDC:USDC,BNB,USDC,coinbase,swap,True
TSLA/USDC:USDC,TSLA,USDC,coinbase,swap,True
XPL/USDC:USDC,XPL,USDC,coinbase,swap,True
COIN50/USDC:USDC,COIN50,USDC,coinbase,swap,True
TIA/USDC:USDC,TIA,USDC,coinbase,swap,True
CFX/USDC:USDC,CFX,USDC,coinbase,swap,True
JTO/USDC:USDC,JTO,USDC,coinbase,swap,True
ICP/USDC:USDC,ICP,USDC,coinbase,swap,True
META/USDC:USDC,META,USDC,coinbase,swap,True
GOOGL/USDC:USDC,GOOGL,USDC,coinbase,swap,True
NOM/USDC:USDC,NOM,USDC,coinbase,swap,True
MERL/USDC:USDC,MERL,USDC,coinbase,swap,True
RED/USDC:USDC,RED,USDC,coinbase,swap,True
TRUMP/USDC:USDC,TRUMP,USDC,coinbase,swap,True
WLFI/USDC:USDC,WLFI,USDC,coinbase,swap,True
LIT/USDC:USDC,LIT,USDC,coinbase,swap,True
FET/USDC:USDC,FET,USDC,coinbase,swap,True
JUP/USDC:USDC,JUP,USDC,coinbase,swap,True
APT/USDC:USDC,APT,USDC,coinbase,swap,True
DYDX/USDC:USDC,DYDX,USDC,coinbase,swap,True
