ticker,signal,confidence,buy_score,sell_score,current_price,price_change_1d,price_change_7d,price_change_30d,rsi,sma_20,sma_50,macd,macd_signal,relative_volume,week_52_position_pct,trailing_pe,forward_pe,peg_ratio,beta,target_mean,upside_pct,analyst_recommendation,factors,analyzed_at
HEI-A,BUY,80,4,1,211.04,-0.63,-0.94,-19.33,37.27,218.1775,238.6084,-9.1804,-9.8023,1.43,30.9,41.873016,48.965195,,1.077,280.0,32.68,none,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (37.3); MACD Bullish Crossover; High Upside Potential (32.7%),2026-04-05T23:06:11.340114
A,BUY,80,4,1,115.48,0.82,2.45,-5.82,62.79,112.9695,121.6866,-2.3133,-3.3403,0.49,29.84,25.492273,17.57558,,1.303,163.1875,41.31,buy,RSI Elevated (62.8); MACD Bullish Crossover; Analyst buy; High Upside Potential (41.3%),2026-04-05T23:06:11.347847
CBU,BUY,80,4,3,59.44,0.08,3.18,-7.78,65.2,57.4462,60.8236,-0.5373,-1.0242,0.87,55.37,14.972292,11.124149,,0.784,67.16667,13.0,hold,RSI Elevated (65.2); MACD Bullish Crossover; Price Above Upper BB; Low P/E (15.0),2026-04-05T23:06:11.355565
COWG,WEAK_BUY,65,2,0,33.999,0.53,-0.01,-2.67,51.51,33.9578,34.7197,-0.3498,-0.3864,1.4,71.13,26.016943,,,,,,none,MACD Bullish Crossover,2026-04-05T23:06:11.363044
OBK,BUY,80,4,3,41.8,0.19,2.05,-4.94,60.21,40.8515,42.1507,-0.1342,-0.3118,0.84,75.49,17.416666,10.02398,,0.678,48.2,15.31,buy,RSI Elevated (60.2); MACD Bullish Crossover; Price Above Upper BB; Reasonable P/E (17.4); Analyst buy,2026-04-05T23:06:11.370721
ASTE,BUY,80,4,0,55.06,-1.98,0.35,-6.02,56.0,53.9285,55.138,-0.5392,-0.7323,0.64,72.91,32.77381,12.556442,,1.394,71.75,30.31,strong_buy,MACD Bullish Crossover; Analyst strong_buy; High Upside Potential (30.3%),2026-04-05T23:06:11.378508
FN,SELL,80,1,4,557.97,4.3,-8.83,2.17,57.06,531.346,518.4936,5.6633,6.7063,0.76,83.91,53.49664,34.244,,1.033,582.2222,4.35,none,Uptrend (price > SMA20 > SMA50); MACD Bearish Crossover; High P/E (53.5),2026-04-05T23:06:11.386179
BILL,WEAK_BUY,65,3,1,38.63,0.49,1.21,-16.39,44.55,39.9415,42.823,-1.6409,-1.701,0.64,14.58,,14.362037,,1.325,57.86364,49.79,none,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; High Upside Potential (49.8%),2026-04-05T23:06:11.393886
CLIK,HOLD,50,2,2,1.77,-0.84,-10.61,-43.99,18.57,2.5421,3.3449,-0.5266,-0.4909,0.07,0.29,,,,,,,none,Downtrend (price < SMA20 < SMA50); RSI Oversold (18.6); MACD Below Signal,2026-04-05T23:06:11.401467
PBI,BUY,80,4,1,11.03,-0.81,1.1,5.83,68.62,10.574,10.4998,0.1534,0.0825,1.06,63.57,13.130953,7.1238046,,1.379,12.5,13.33,none,Uptrend (price > SMA20 > SMA50); RSI Elevated (68.6); MACD Above Signal; Low P/E (13.1),2026-04-05T23:06:11.409178
PENG,BUY,80,5,3,20.69,13.37,12.2,8.21,65.59,17.9325,18.794,-0.1379,-0.3725,3.46,41.6,29.557144,8.10867,,2.224,27.0,30.5,buy,RSI Elevated (65.6); MACD Bullish Crossover; Price Above Upper BB; High Volume + Price Up; Analyst buy; High Upside Potential (30.5%),2026-04-05T23:06:11.416842
HIFS,BUY,80,4,2,285.61,-0.06,3.72,-9.19,72.83,274.998,293.1526,-1.9147,-4.5903,0.84,59.16,11.539798,,,0.935,,,none,RSI Overbought (72.8); MACD Bullish Crossover; Low P/E (11.5),2026-04-05T23:06:11.426173
VCM,SELL,80,1,5,9.4595,-1.25,-1.25,11.08,84.05,9.3394,8.4022,0.3114,0.3633,3.25,-35.49,,,,,,,none,Uptrend (price > SMA20 > SMA50); RSI Overbought (84.0); MACD Bearish Crossover; High Volume + Price Down,2026-04-05T23:06:11.435415
BJK,WEAK_BUY,65,3,0,35.1,0.03,0.54,-4.9,47.77,35.026,36.3768,-0.5421,-0.6342,0.53,12.23,15.734673,,,,,,none,MACD Bullish Crossover; Reasonable P/E (15.7),2026-04-05T23:06:11.442885
GNE,WEAK_BUY,65,2,0,14.13,0.64,1.29,-0.56,46.37,14.072,14.1384,-0.0655,-0.0783,0.72,5.66,48.72414,30.71739,,0.185,16.0,13.23,hold,MACD Bullish Crossover,2026-04-05T23:06:11.450659
CISO,WEAK_SELL,65,1,2,0.322,-0.62,-11.29,-5.29,30.54,0.3686,0.3836,-0.0169,-0.0118,0.28,1.29,,-1.8964705,,2.201,,,none,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (30.5); MACD Below Signal,2026-04-05T23:06:11.458530
PUBM,HOLD,50,3,3,8.27,0.73,1.97,25.88,60.26,8.2377,7.5669,0.1371,0.1649,0.83,27.43,,18.5426,,1.478,11.61111,40.4,buy,Uptrend (price > SMA20 > SMA50); RSI Elevated (60.3); MACD Bearish Crossover; Analyst buy; High Upside Potential (40.4%),2026-04-05T23:06:11.466360
EME,WEAK_BUY,65,3,0,756.3,-0.43,-1.11,-6.95,59.42,732.157,745.4246,1.2344,-0.9113,0.64,84.57,26.809643,24.174131,,1.112,864.1667,14.26,buy,MACD Bullish Crossover; Analyst buy,2026-04-05T23:06:11.474148
SNEX,HOLD,50,4,4,84.36,4.46,11.35,-1.66,83.74,73.8972,77.8315,0.9436,-0.5014,1.09,91.08,18.872484,14.395905,,0.425,92.0,9.06,strong_buy,RSI Overbought (83.7); MACD Bullish Crossover; Price Above Upper BB; Reasonable P/E (18.9); Analyst strong_buy,2026-04-05T23:06:11.482051
CNXC,WEAK_BUY,65,3,2,27.27,2.63,10.54,-16.99,39.8,30.157,33.3853,-1.9865,-1.8043,0.66,7.92,,2.0854363,,0.497,46.2,69.42,buy,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (39.8); MACD Below Signal; Analyst buy; High Upside Potential (69.4%),2026-04-05T23:06:11.489956
CZNC,WEAK_BUY,65,3,1,22.42,0.18,1.77,-5.96,66.2,22.028,22.5236,-0.0293,-0.1011,0.75,72.13,15.356164,8.303703,,0.488,25.0,11.51,none,RSI Elevated (66.2); MACD Bullish Crossover; Reasonable P/E (15.4),2026-04-05T23:06:11.497751
CLNN,WEAK_SELL,65,1,2,5.12,4.7,-6.57,10.34,42.5,5.5055,5.0098,-0.0567,0.0592,1.14,25.31,,-3.5189002,,0.62,30.33333,492.45,none,MACD Bearish Crossover; High Upside Potential (492.4%),2026-04-05T23:06:11.505587
JLL,BUY,80,4,0,306.05,0.1,1.95,-2.53,56.94,299.166,315.688,-3.0499,-5.0772,0.73,66.21,18.661585,12.318854,,1.414,378.7,23.74,none,MACD Bullish Crossover; Reasonable P/E (18.7); High Upside Potential (23.7%),2026-04-05T23:06:11.513535
BND,WEAK_BUY,65,2,0,73.58,0.22,0.4,-1.01,54.25,73.4239,73.7644,-0.1665,-0.2007,0.8,56.81,,,,,,,none,MACD Bullish Crossover,2026-04-05T23:06:11.521204
LRN,BUY,80,5,1,89.64,0.88,1.17,8.55,61.58,86.3385,84.5926,1.2313,1.1404,0.39,26.26,13.769585,10.109771,,0.049,109.5,22.16,none,Uptrend (price > SMA20 > SMA50); RSI Elevated (61.6); MACD Above Signal; Low P/E (13.8); High Upside Potential (22.2%),2026-04-05T23:06:11.528920
LSTR,WEAK_SELL,65,1,2,163.27,1.05,3.95,6.61,89.29,153.0055,153.8708,2.1101,0.7809,0.5,93.93,49.326286,24.397058,,0.795,151.66667,-7.11,hold,RSI Overbought (89.3); MACD Above Signal,2026-04-05T23:06:11.536687
DXPE,HOLD,50,2,2,143.34,0.29,2.61,-3.88,70.43,135.9335,139.477,0.641,-0.3093,0.76,72.74,26.643122,19.771034,,0.965,139.5,-2.68,none,RSI Overbought (70.4); MACD Bullish Crossover,2026-04-05T23:06:11.544425
STLD,BUY,80,4,1,180.2,-1.45,4.2,-6.53,61.8,174.2109,184.0343,-1.95,-3.5639,0.72,73.15,22.581453,11.43021,,1.4,188.24818,4.47,buy,RSI Elevated (61.8); MACD Bullish Crossover; Reasonable P/E (22.6); Analyst buy,2026-04-05T23:06:11.552195
ARR,BUY,80,5,0,17.14,1.54,4.58,-2.83,53.0,16.6662,17.1794,-0.2123,-0.3052,0.58,64.6,5.193939,5.4520874,,1.406,18.5,7.93,buy,MACD Bullish Crossover; Low P/E (5.2); Analyst buy,2026-04-05T23:06:11.559869
APO,BUY,80,5,1,107.04,-2.91,-2.51,-10.59,55.79,108.566,117.7072,-1.9982,-2.7609,1.0,12.96,19.3213,9.944444,,1.56,151.0,41.07,buy,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; Reasonable P/E (19.3); Analyst buy; High Upside Potential (41.1%),2026-04-05T23:06:11.567598
BWMN,BUY,80,4,0,29.65,0.47,-0.1,-11.28,58.62,28.549,31.7384,-0.7334,-1.0706,0.6,36.35,40.616436,13.000509,,1.392,43.58333,46.99,strong_buy,MACD Bullish Crossover; Analyst strong_buy; High Upside Potential (47.0%),2026-04-05T23:06:11.575323
ENVA,BUY,80,6,0,136.88,-0.01,0.16,-5.81,55.95,136.0195,145.6572,-2.7363,-3.4554,0.52,59.08,11.87164,7.2901583,,1.205,187.2857,36.82,strong_buy,MACD Bullish Crossover; Low P/E (11.9); Analyst strong_buy; High Upside Potential (36.8%),2026-04-05T23:06:11.583169
BZFD,WEAK_BUY,65,3,2,0.595,-1.16,-3.72,-26.54,29.73,0.6782,0.7727,-0.0548,-0.0503,0.36,2.57,,-2.974,,3.438,1.0,68.07,none,Downtrend (price < SMA20 < SMA50); RSI Oversold (29.7); MACD Below Signal; High Upside Potential (68.1%),2026-04-05T23:06:11.590951
CEPV,SELL,80,1,4,10.08,-0.1,-0.3,-0.69,34.62,10.112,10.152,-0.0179,-0.0168,0.35,6.67,77.53847,,,,,,none,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (34.6); MACD Below Signal; High P/E (77.5),2026-04-05T23:06:11.598473
ABR,WEAK_SELL,65,2,3,7.5,-0.13,-1.32,4.35,45.64,7.7002,7.5642,-0.0445,-0.0144,0.57,7.13,13.392858,7.1599045,,1.308,8.625,15.0,hold,Strong Downtrend (below both SMAs); MACD Below Signal; Low P/E (13.4),2026-04-05T23:06:11.606174
CXM,WEAK_BUY,65,3,2,6.06,1.34,4.3,8.41,57.75,5.906,5.926,0.0104,-0.0196,0.84,21.96,67.33333,11.193617,,0.728,8.5,40.26,hold,MACD Bullish Crossover; High P/E (67.3); High Upside Potential (40.3%),2026-04-05T23:06:11.613745
CAL,WEAK_BUY,65,3,1,10.74,-2.89,-1.83,-17.36,64.35,10.2589,11.416,-0.1507,-0.2934,0.78,20.49,,5.0900474,,0.586,15.0,39.66,none,RSI Elevated (64.4); MACD Bullish Crossover; High Upside Potential (39.7%),2026-04-05T23:06:11.621485
TRMB,HOLD,50,2,2,65.12,0.06,-1.14,-3.7,45.03,66.2915,67.137,-1.0525,-1.011,0.6,35.3,37.0,16.10701,,1.536,90.58333,39.1,strong_buy,Downtrend (price < SMA20 < SMA50); MACD Below Signal; Analyst strong_buy; High Upside Potential (39.1%),2026-04-05T23:06:11.629316
MASS,HOLD,50,3,3,6.61,6.44,4.59,-0.9,62.62,6.1518,6.4423,-0.0542,-0.0898,0.57,52.6,,-22.40678,,0.534,10.0,51.29,none,RSI Elevated (62.6); MACD Bullish Crossover; Price Above Upper BB; High Upside Potential (51.3%),2026-04-05T23:06:11.637374
OTTR,BUY,80,5,0,88.59,0.42,2.36,4.28,53.58,86.891,86.7797,0.2522,0.0763,0.74,90.23,13.52519,16.551144,,0.495,86.5,-2.36,buy,Uptrend (price > SMA20 > SMA50); MACD Above Signal; Low P/E (13.5); Analyst buy,2026-04-05T23:06:11.645369
AXON,HOLD,50,4,4,412.81,-2.54,-10.29,-4.86,25.37,482.9915,489.6448,-25.2926,-16.5107,1.08,3.35,269.81046,39.05901,,1.605,735.0133,78.05,buy,Downtrend (price < SMA20 < SMA50); RSI Oversold (25.4); MACD Below Signal; High P/E (269.8); Analyst buy; High Upside Potential (78.1%),2026-04-05T23:06:11.653242
ESNT,BUY,80,4,0,59.16,1.56,2.09,-1.39,58.14,58.0529,60.2937,-0.4636,-0.7279,0.59,48.77,8.573913,7.6245365,,0.87,68.0625,15.05,none,MACD Bullish Crossover; Low P/E (8.6),2026-04-05T23:06:11.660894
APVO,BUY,80,4,1,4.17,0.0,-5.76,-37.39,44.24,4.6635,6.1545,-0.6246,-0.6728,0.12,0.06,,-0.2235925,,1.508,21.0,403.6,strong_buy,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; Analyst strong_buy; High Upside Potential (403.6%),2026-04-05T23:06:11.668552
BUUU,HOLD,50,2,2,16.18,0.25,0.43,0.56,56.73,14.8009,13.0742,0.7404,0.7032,0.34,73.2,231.14287,,,,,,none,Uptrend (price > SMA20 > SMA50); MACD Above Signal; High P/E (231.1),2026-04-05T23:06:11.676166
CHRI,WEAK_BUY,65,2,1,78.016,0.08,-0.16,-4.82,47.45,78.3481,80.482,-1.0363,-1.0862,1.07,22.08,26.92852,,,,,,none,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover,2026-04-05T23:06:11.683635
SBAC,BUY,80,5,3,204.04,18.93,23.55,2.95,62.72,180.4964,186.4832,-3.0566,-4.6303,6.29,50.31,20.820408,25.845514,,0.88,222.8,9.19,buy,RSI Elevated (62.7); MACD Bullish Crossover; Price Above Upper BB; Reasonable P/E (20.8); High Volume + Price Up; Analyst buy,2026-04-05T23:06:11.691461
INOD,WEAK_SELL,65,1,2,38.47,-3.0,-11.91,-14.17,41.29,42.4505,46.415,-2.3462,-2.0513,0.57,17.88,41.815216,22.17291,,2.505,91.25,137.2,none,Downtrend (price < SMA20 < SMA50); MACD Below Signal; High Upside Potential (137.2%),2026-04-05T23:06:11.699238
TTWO,BUY,80,5,1,199.87,0.84,3.53,0.08,37.97,202.1705,208.731,-4.3226,-4.6059,0.64,15.86,,25.62794,,0.965,276.8107,38.5,strong_buy,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (38.0); MACD Bullish Crossover; Analyst strong_buy; High Upside Potential (38.5%),2026-04-05T23:06:11.706933
BULLW,WEAK_BUY,65,2,1,1.34,-2.47,-8.22,-22.09,43.13,1.4767,1.8326,-0.1449,-0.1567,0.96,12.07,,,,0.11,,,none,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover,2026-04-05T23:06:11.714596
ACWI,WEAK_BUY,65,3,0,139.44,-0.16,0.07,-5.55,49.78,139.4245,143.467,-1.7446,-1.937,0.58,80.4,21.97307,,,,,,none,MACD Bullish Crossover; Reasonable P/E (22.0),2026-04-05T23:06:11.722084
ADC,WEAK_BUY,65,2,1,76.61,1.02,3.58,-1.42,37.54,77.3746,76.4755,-0.6373,-0.3703,0.67,58.24,43.282486,38.319946,,0.529,84.25,9.97,buy,RSI Near Oversold (37.5); MACD Below Signal; Analyst buy,2026-04-05T23:06:11.729733
AIOS,WEAK_SELL,65,1,2,0.554,-2.29,-4.65,-10.21,36.97,0.6442,0.78,-0.0615,-0.0607,0.07,2.09,,,,1.644,,,none,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (37.0); MACD Below Signal,2026-04-05T23:06:11.737344
AFJKU,WEAK_BUY,65,2,0,27.61,0.0,0.0,-58.94,,27.4365,47.2958,-5.2368,-6.6096,0.0,27.64,,,,-1.498,,,none,MACD Bullish Crossover,2026-04-05T23:06:11.744761
KNF,BUY,80,4,3,73.91,-9.99,-15.92,-18.51,43.65,81.446,81.1502,-0.766,-0.0175,1.65,34.17,26.778986,18.347555,,0.58,102.6,38.82,buy,Strong Downtrend (below both SMAs); MACD Below Signal; Price Below Lower BB; Analyst buy; High Upside Potential (38.8%),2026-04-05T23:06:11.752383
APOG,BUY,80,5,0,33.35,-1.19,1.43,-18.78,50.71,33.251,37.1279,-1.1013,-1.35,0.57,13.51,17.834223,10.91653,,1.107,42.0,25.94,strong_buy,MACD Bullish Crossover; Reasonable P/E (17.8); Analyst strong_buy; High Upside Potential (25.9%),2026-04-05T23:06:11.760009
CLOU,WEAK_BUY,65,2,0,19.89,0.76,1.74,5.07,52.94,19.633,19.6962,-0.0575,-0.0922,0.58,32.78,29.690943,,,,,,none,MACD Bullish Crossover,2026-04-05T23:06:11.767448
BCBP,HOLD,50,2,2,9.02,-1.1,2.85,5.74,81.29,8.438,8.2506,0.2209,0.1465,1.33,62.41,,6.489209,,0.615,9.0,-0.22,none,Uptrend (price > SMA20 > SMA50); RSI Overbought (81.3); MACD Above Signal,2026-04-05T23:06:11.775115
EGP,WEAK_BUY,65,3,0,188.41,0.56,3.49,-1.51,55.44,185.4986,186.0704,-0.7087,-1.0054,0.57,84.17,38.76749,34.69721,,1.106,206.36842,9.53,buy,MACD Bullish Crossover; Analyst buy,2026-04-05T23:06:11.782766
PACK,WEAK_BUY,65,3,0,3.58,-1.1,-3.24,-34.79,56.52,3.56,4.6484,-0.3208,-0.3975,0.67,19.71,,-35.8,,2.884,7.08333,97.86,none,MACD Bullish Crossover; High Upside Potential (97.9%),2026-04-05T23:06:11.792062
GEF-B,HOLD,50,2,2,88.29,-0.17,4.89,0.36,74.92,83.6363,84.8585,0.8155,0.0422,1.11,90.75,24.322313,13.08,,0.932,,,none,RSI Overbought (74.9); MACD Above Signal; Reasonable P/E (24.3),2026-04-05T23:06:11.799750
ZION,BUY,80,5,2,58.13,-0.22,1.63,-6.99,74.54,55.468,58.5175,-0.2021,-0.7774,0.71,69.92,9.672213,8.901391,,0.796,65.40909,12.52,buy,RSI Overbought (74.5); MACD Bullish Crossover; Low P/E (9.7); Analyst buy,2026-04-05T23:06:11.807443
MVBF,BUY,80,5,1,24.85,-1.07,-1.07,-12.12,48.2,25.0955,26.7305,-0.4458,-0.5151,0.64,66.15,12.0631075,8.7269535,,0.888,32.0,28.77,none,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; Low P/E (12.1); High Upside Potential (28.8%),2026-04-05T23:06:11.815150
CART,BUY,80,6,0,38.77,0.34,6.6,6.95,52.69,37.537,36.9884,0.0835,-0.0836,0.63,29.08,24.23125,8.326461,,0.888,49.85185,28.58,buy,Uptrend (price > SMA20 > SMA50); MACD Bullish Crossover; Reasonable P/E (24.2); Analyst buy; High Upside Potential (28.6%),2026-04-05T23:06:11.822834
HAE,BUY,80,6,1,56.83,1.05,1.61,-7.13,33.92,58.648,61.3616,-2.0261,-2.0377,0.48,23.78,15.655647,10.7069845,,0.361,87.5,53.97,buy,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (33.9); MACD Bullish Crossover; Reasonable P/E (15.7); Analyst buy; High Upside Potential (54.0%),2026-04-05T23:06:11.830524
CSCO,WEAK_SELL,65,1,2,79.02,1.95,-2.91,0.31,53.41,78.2882,78.8075,0.0439,0.1298,0.52,74.58,28.42446,17.505577,,0.819,89.04455,12.69,buy,MACD Bearish Crossover; Analyst buy,2026-04-05T23:06:11.838248
ABTC,BUY,80,4,1,0.909,-0.98,-7.53,-9.1,37.94,0.9939,1.135,-0.0754,-0.0773,0.57,1.99,,45.47,,,4.0,340.04,none,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (37.9); MACD Bullish Crossover; High Upside Potential (340.0%),2026-04-05T23:06:11.845938
BRK-B,HOLD,50,2,2,477.35,-0.24,0.24,-4.19,33.83,484.323,489.3782,-4.6834,-4.282,0.61,25.51,15.3835,21.922483,,0.699,523.0,9.56,none,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (33.8); MACD Below Signal; Reasonable P/E (15.4),2026-04-05T23:06:11.853635
AEC,WEAK_BUY,65,2,1,5.48,-3.18,-0.54,-23.03,45.42,5.7005,6.6722,-0.3233,-0.3587,0.29,31.54,,,,,,,none,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover,2026-04-05T23:06:11.861226
IIIN,BUY,80,5,1,33.81,-1.02,-0.15,-11.13,63.57,32.7227,34.5736,-0.294,-0.5643,0.47,59.11,13.913581,10.565625,,0.824,42.0,24.22,none,RSI Elevated (63.6); MACD Bullish Crossover; Low P/E (13.9); High Upside Potential (24.2%),2026-04-05T23:06:11.868847
TENB,BUY,80,4,2,17.58,3.11,-2.93,-11.7,29.99,19.2655,20.3534,-0.9668,-0.7495,1.01,8.72,,8.458185,,0.746,30.05,70.93,buy,Downtrend (price < SMA20 < SMA50); RSI Oversold (30.0); MACD Below Signal; Analyst buy; High Upside Potential (70.9%),2026-04-05T23:06:11.876555
LGN,HOLD,50,3,3,58.68,-1.54,5.14,6.23,65.98,52.9635,51.878,1.5151,0.8422,1.11,94.57,,40.399868,,,63.05,7.45,strong_buy,Uptrend (price > SMA20 > SMA50); RSI Elevated (66.0); MACD Above Signal; Price Above Upper BB; Analyst strong_buy,2026-04-05T23:06:11.884264
LAZ,BUY,80,4,0,41.48,-1.17,1.42,-19.19,53.92,41.146,47.7657,-1.8552,-2.4078,0.96,35.51,19.115206,8.600563,,1.413,56.88889,37.15,hold,MACD Bullish Crossover; Reasonable P/E (19.1); High Upside Potential (37.1%),2026-04-05T23:06:11.892061
CATH,WEAK_BUY,65,2,1,78.77,0.08,-0.24,-4.95,47.22,79.1305,81.2912,-1.0539,-1.0989,0.44,79.73,26.648039,,,,,,none,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover,2026-04-05T23:06:11.899610
CNO,WEAK_BUY,65,3,1,41.16,0.19,1.35,-4.37,60.06,40.4709,41.4946,-0.2225,-0.3801,0.74,63.83,17.895653,8.417178,,0.841,47.0,14.19,hold,RSI Elevated (60.1); MACD Bullish Crossover; Reasonable P/E (17.9),2026-04-05T23:06:11.907314
LQDA,WEAK_BUY,65,3,0,37.68,0.56,2.92,12.18,54.34,36.6835,37.4956,0.2338,0.0415,0.43,74.61,,7.1935854,,0.457,50.66667,34.47,buy,MACD Above Signal; Analyst buy; High Upside Potential (34.5%),2026-04-05T23:06:11.914959
GOLF,WEAK_BUY,65,2,0,93.88,0.35,0.28,-7.87,52.35,93.3135,96.6455,-1.038,-1.2133,0.56,77.92,30.186495,22.621685,,0.931,99.66667,6.16,none,MACD Bullish Crossover,2026-04-05T23:06:11.922627
INDV,BUY,80,4,1,30.47,-0.59,0.69,-10.09,46.11,30.669,32.5424,-0.7758,-0.921,0.84,74.35,18.579268,8.853877,,1.205,46.85714,53.78,none,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; Reasonable P/E (18.6); High Upside Potential (53.8%),2026-04-05T23:06:11.931891
GPN,BUY,80,5,2,64.05,-2.0,-9.5,-22.08,39.46,69.7415,72.5412,-2.2893,-1.7659,1.01,4.79,14.4582405,3.9465175,,0.765,100.0,56.13,buy,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (39.5); MACD Below Signal; Low P/E (14.5); Analyst buy; High Upside Potential (56.1%),2026-04-05T23:06:11.939496
OFG,BUY,80,5,4,41.35,0.63,3.23,-2.21,73.85,39.3459,39.94,0.1731,-0.1334,0.65,63.27,9.028384,9.079929,,0.69,44.4,7.38,buy,RSI Overbought (73.9); MACD Bullish Crossover; Price Above Upper BB; Low P/E (9.0); Analyst buy,2026-04-05T23:06:11.947238
LXU,HOLD,50,2,2,14.91,-0.2,-5.69,48.51,49.91,14.816,12.08,0.9618,1.1444,1.64,81.28,43.85294,15.556854,,0.482,14.9,-0.07,buy,Uptrend (price > SMA20 > SMA50); MACD Bearish Crossover; Analyst buy,2026-04-05T23:06:11.954831
SUI,WEAK_BUY,65,2,1,129.25,1.47,2.17,-0.34,37.2,130.3144,129.2171,-1.1193,-0.6748,0.46,69.96,,45.223297,,0.894,143.38889,10.94,buy,RSI Near Oversold (37.2); MACD Below Signal; Analyst buy,2026-04-05T23:06:11.962524
MTZ,SELL,80,3,5,336.25,0.74,3.93,18.46,68.1,308.634,283.5274,12.1114,10.9575,0.54,97.87,66.321495,31.360842,,1.8,341.27777,1.5,strong_buy,Uptrend (price > SMA20 > SMA50); RSI Elevated (68.1); MACD Above Signal; Price Above Upper BB; High P/E (66.3); Analyst strong_buy,2026-04-05T23:06:11.970275
PRLB,HOLD,50,3,3,57.77,-0.62,-3.43,-11.63,60.89,57.0515,59.064,-0.5947,-0.7077,0.92,71.67,65.64773,29.139977,,1.306,71.66667,24.06,none,RSI Elevated (60.9); MACD Bullish Crossover; High P/E (65.6); High Upside Potential (24.1%),2026-04-05T23:06:11.977930
RBB,BUY,80,4,1,21.67,0.56,2.46,-2.39,62.25,21.061,21.4678,-0.015,-0.1129,0.71,87.7,11.84153,9.324441,,1.038,22.6,4.29,hold,RSI Elevated (62.3); MACD Bullish Crossover; Low P/E (11.8),2026-04-05T23:06:11.985614
DOW,WEAK_BUY,65,3,1,41.4,1.74,4.49,37.26,69.95,37.733,33.282,2.4744,2.2587,0.93,94.0,,35.878326,,0.495,37.1875,-10.18,buy,Uptrend (price > SMA20 > SMA50); RSI Elevated (69.9); MACD Above Signal; Analyst buy,2026-04-05T23:06:11.993387
APAD,SELL,80,1,5,10.17,0.0,0.0,0.59,62.5,10.1632,10.1238,0.0128,0.0151,0.7,88.24,59.82353,,,,,,none,Uptrend (price > SMA20 > SMA50); RSI Elevated (62.5); MACD Bearish Crossover; High P/E (59.8),2026-04-05T23:06:12.000939
MG,HOLD,50,1,1,15.3,0.26,1.32,3.17,66.1,14.603,14.633,0.1186,0.0481,0.47,93.85,28.867926,12.540983,,0.746,17.0,11.11,none,RSI Elevated (66.1); MACD Above Signal,2026-04-05T23:06:12.008607
AAON,HOLD,50,3,3,81.36,-2.74,-7.37,-20.37,46.19,83.6729,91.8193,-2.9248,-3.1633,0.7,35.83,63.06977,27.467928,,1.201,122.75,50.87,none,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; High P/E (63.1); High Upside Potential (50.9%),2026-04-05T23:06:12.016340
REPX,BUY,80,5,4,36.58,2.61,0.3,29.26,71.23,34.758,30.835,1.7974,1.8508,0.9,92.88,4.8068333,5.1430583,,1.09,45.0,23.02,strong_buy,Uptrend (price > SMA20 > SMA50); RSI Overbought (71.2); MACD Bearish Crossover; Low P/E (4.8); Analyst strong_buy; High Upside Potential (23.0%),2026-04-05T23:06:12.024080
FULC,BUY,80,4,0,8.04,7.49,15.19,-26.91,54.94,7.34,8.9602,-0.4213,-0.6097,0.96,42.64,,-5.0149074,,3.268,19.0,136.32,buy,MACD Bullish Crossover; Analyst buy; High Upside Potential (136.3%),2026-04-05T23:06:12.031750
CHCI,BUY,80,5,2,19.49,2.31,18.26,69.48,87.15,14.9975,12.8714,1.8514,1.4047,2.01,98.02,11.957055,,,-0.41,,,none,Uptrend (price > SMA20 > SMA50); RSI Overbought (87.1); MACD Above Signal; Low P/E (12.0); High Volume + Price Up,2026-04-05T23:06:12.039337
MC,BUY,80,4,2,56.27,-0.72,1.75,-10.94,74.51,54.4155,61.8303,-1.4382,-2.3013,0.77,29.7,19.139456,13.450139,,1.864,76.7,36.31,hold,RSI Overbought (74.5); MACD Bullish Crossover; Reasonable P/E (19.1); High Upside Potential (36.3%),2026-04-05T23:06:12.046988
CDIO,WEAK_SELL,65,1,3,2.04,0.0,-1.45,-29.17,30.51,2.8538,2.6981,-0.4004,-0.2878,0.01,6.51,,-8.16,,2.658,,,none,Strong Downtrend (below both SMAs); RSI Near Oversold (30.5); MACD Below Signal,2026-04-05T23:06:12.054640
